Most Frequent Source IPs:
rank,src_ip,count
1112,103.77.42.198,163
1113,95.214.26.123,162
1114,59.178.0.37,162
1115,220.71.122.1,162
1116,103.206.115.91,162
1117,146.19.191.101,162
1118,103.78.150.111,161
1119,116.30.128.146,160
1120,59.178.7.173,160
1121,178.72.69.182,160
1122,106.15.188.180,160
1123,119.163.92.242,159
1124,178.72.71.244,158
1125,202.83.173.166,157
1126,178.72.76.238,157
1127,103.78.228.102,157
1128,58.239.145.201,156
1129,80.76.51.50,155
1130,81.70.27.30,155
1131,113.111.143.193,155
1132,119.194.131.138,154
1133,103.78.148.189,154
1134,84.53.216.81,154
1135,23.90.250.178,153
1136,45.164.177.243,153
1137,185.199.191.110,152
1138,39.105.222.183,152
1139,178.72.71.197,152
1140,59.180.173.186,152
1141,101.43.147.118,151
1142,113.21.248.58,150
1143,38.43.253.134,150
1144,183.61.16.123,149
1145,43.138.120.243,148
1146,125.139.5.171,147
1147,222.128.60.222,147
1148,59.178.15.168,147
1149,211.176.179.169,146
1150,223.73.137.184,146
1151,124.14.224.65,146
1152,69.112.12.150,146
1153,106.15.190.162,146
1154,103.118.31.45,145
1155,78.36.36.108,144
1156,61.152.197.140,144
1157,178.141.14.83,143
1158,84.54.51.176,143
1159,59.180.189.96,143
1160,42.96.0.18,142
1161,220.84.129.186,142
1162,85.9.95.248,142
1163,85.192.63.16,142
1164,39.105.123.151,141
1165,103.181.160.94,141
1166,103.78.150.251,141
1167,82.66.16.235,140
1168,65.154.251.170,140
1169,119.131.150.186,140
1170,213.181.206.64,140
1171,133.32.8.182,139
1172,206.189.83.217,139
1173,59.182.4.45,139
1174,94.236.216.99,139
1175,202.92.6.232,139
1176,13.81.212.43,139
1177,222.222.152.158,138
1178,112.185.14.205,138
1179,217.198.212.162,138
1180,100.37.240.17,138
1181,36.133.61.82,138
1182,194.113.236.177,138
1183,46.19.138.210,138
1184,122.252.235.118,138
1185,103.179.189.134,137
1186,59.178.188.237,137
1187,89.151.131.47,137
1188,113.116.33.36,137
1189,82.156.3.162,137
1190,177.33.187.243,136
1191,24.173.158.222,136
1192,193.215.182.122,135
1193,59.182.14.43,135
1194,202.171.168.180,134
1195,116.131.166.26,134
1196,59.178.181.197,134
1197,59.182.23.179,134
1198,190.73.210.18,134
1199,95.214.25.191,134
1200,178.72.68.56,133
1201,45.142.104.145,133
1202,110.7.52.148,133
1203,182.92.134.133,133
1204,47.112.211.189,133
1205,79.117.13.160,133
1206,59.180.191.172,132
1207,178.72.71.4,132
1208,38.158.124.132,132
1209,217.208.137.198,131
1210,106.14.152.218,131
1211,172.245.214.164,131
1212,47.92.251.47,130
1213,58.179.29.79,130
1214,2.187.100.71,130
1215,103.61.75.141,130
1216,50.106.31.42,129
1217,59.182.16.233,129
1218,178.72.71.231,129
1219,43.143.227.109,129
1220,103.168.241.54,129
1221,182.92.154.242,128
1222,198.12.91.213,128
1223,8.222.223.231,128
1224,216.59.182.35,128
1225,37.44.238.150,127
1226,39.99.243.223,127
1227,112.4.71.246,127
1228,42.180.38.85,127
1229,58.238.114.246,126
1230,110.233.47.238,126
1231,100.35.244.186,126
1232,61.220.94.195,126
1233,47.87.215.188,126
1234,218.20.55.33,126
1235,69.146.121.19,125
1236,218.148.169.181,125
1237,185.24.140.144,125
1238,154.204.26.112,125
1239,58.225.128.219,125
1240,36.153.90.34,125
1241,59.180.164.215,125
1242,178.128.93.82,125
1243,45.95.146.118,125
1244,39.96.113.58,124
1245,31.50.82.38,124
1246,5.94.197.47,124
1247,47.180.227.59,124
1248,59.178.217.228,124
1249,67.167.110.120,124
1250,37.44.238.203,123
1251,213.211.80.206,123
1252,24.199.117.37,123
1253,103.179.172.43,123
1254,121.177.41.138,122
1255,200.69.85.194,122
1256,218.13.172.42,122
1257,103.82.38.78,122
1258,115.23.220.216,121
1259,68.170.80.142,121
1260,4.32.37.149,121
1261,185.225.74.251,121
1262,120.77.251.54,120
1263,175.210.79.77,120
1264,120.192.78.54,119
1265,211.59.252.39,119
1266,206.225.74.74,119
1267,198.46.129.141,119
1268,59.28.209.31,119
1269,120.24.160.136,118
1270,47.95.36.211,118
1271,61.177.40.138,118
1272,24.185.14.85,118
1273,219.74.108.26,117
1274,24.109.188.146,117
1275,43.254.225.232,117
1276,91.130.46.174,117
1277,114.35.252.193,117
1278,119.159.228.139,117
1279,116.123.99.204,117
1280,119.122.112.7,117
1281,47.102.47.71,117
1282,185.177.59.196,117
1283,137.74.233.165,117
1284,81.227.99.34,116
1285,121.183.59.166,116
1286,139.224.230.172,116
1287,178.72.78.184,116
1288,70.73.124.136,116
1289,192.3.31.75,115
1290,104.248.157.215,115
1291,8.217.17.254,115
1292,178.72.68.31,115
1293,120.79.218.254,115
1294,141.11.159.192,115
1295,118.200.62.46,114
1296,114.35.134.203,114
1297,121.159.134.118,114
1298,218.236.127.193,114
1299,96.72.222.106,114
1300,190.198.136.252,114
1301,45.128.232.63,114
1302,103.82.37.30,114
1303,103.82.25.169,114
1304,121.124.215.115,113
1305,68.67.81.40,113
1306,178.141.125.83,113
1307,114.29.237.223,113
1308,122.96.31.136,113
1309,175.6.67.41,113
1310,86.169.232.189,112
1311,87.62.218.71,112
1312,58.124.129.227,112
1313,194.204.55.13,112
1314,73.243.187.16,112
1315,59.178.70.57,112
1316,103.78.150.128,112
1317,59.92.158.228,112
1318,111.125.71.219,111
1319,87.248.7.72,111
1320,83.66.105.158,111
1321,150.158.81.220,111
1322,59.180.190.123,110
1323,112.171.221.221,109
1324,43.254.225.233,109
1325,37.44.238.201,109
1326,5.181.80.138,109
1327,178.72.71.148,109
1328,140.249.206.16,109
1329,220.208.25.217,108
1330,59.21.216.144,108
1331,198.46.176.186,108
1332,182.56.220.106,108
1333,59.182.45.183,108
1334,59.180.176.214,108
1335,118.105.11.106,107
1336,175.212.140.164,107
1337,103.181.160.75,107
1338,59.182.15.234,107
1339,111.26.94.226,107
1340,45.128.232.146,107
1341,103.77.172.37,107
1342,119.131.151.80,107
1343,120.138.135.93,106
1344,112.163.122.111,106
1345,103.78.150.135,106
1346,94.241.171.88,106
1347,80.76.51.18,106
1348,14.46.150.210,106
1349,111.15.165.172,106
1350,198.46.129.147,105
1351,79.129.56.5,103
1352,2.117.57.254,103
1353,8.142.131.98,103
1354,24.1.147.203,102
1355,59.180.178.107,102
1356,106.54.227.135,102
1357,121.12.150.227,102
1358,24.237.22.79,101
1359,37.139.129.123,101
1360,59.180.184.172,101
1361,178.72.71.3,101
1362,1.202.140.170,101
1363,211.14.241.95,100
1364,75.145.167.178,100
1365,50.215.95.125,100
1366,121.148.72.213,100
1367,178.72.76.148,100
1368,178.72.77.123,100
1369,87.58.254.118,99
1370,121.182.230.62,99
1371,200.123.3.237,99
1372,209.159.153.74,98
1373,103.82.38.133,98
1374,103.178.228.26,97
1375,103.253.43.6,97
1376,58.18.138.69,97
1377,84.54.51.64,97
1378,61.77.39.252,96
1379,46.238.101.110,96
1380,45.138.74.83,96
1381,27.147.28.51,95
1382,125.133.218.97,95
1383,103.116.39.3,95
1384,210.213.201.140,95
1385,123.125.12.76,95
1386,73.14.104.23,93
1387,14.38.174.179,93
1388,73.14.107.13,93
1389,58.167.154.195,93
1390,180.46.163.186,93
1391,172.247.38.252,93
1392,178.72.76.216,93
1393,193.212.65.150,92
1394,218.200.189.74,92
1395,218.94.82.53,92
1396,50.250.69.42,92
1397,218.92.247.138,92
1398,103.155.140.222,91
1399,122.96.31.184,91
1400,178.72.76.167,91
1401,85.204.107.28,91
1402,103.77.173.197,90
1403,110.12.251.106,90
1404,103.77.173.46,90
1405,78.188.33.202,90
1406,220.249.98.142,90
1407,112.239.71.105,90
1408,168.196.26.70,90
1409,139.59.96.140,90
1410,112.27.72.229,90
1411,103.173.254.15,90
1412,24.241.137.226,89
1413,12.34.178.34,89
1414,71.221.78.151,89
1415,139.198.178.220,89
1416,179.0.236.205,89
1417,82.118.247.140,88
1418,171.236.38.37,88
1419,157.231.51.20,88
1420,211.109.181.11,88
1421,103.178.228.7,88
1422,103.78.148.178,88
1423,61.165.141.3,87
1424,113.160.171.63,87
1425,203.135.194.124,87
1426,59.92.158.136,87
1427,104.248.25.146,87
1428,178.72.69.139,87
1429,108.21.186.154,87
1430,80.244.90.234,86
1431,103.77.173.208,86
1432,129.146.124.220,86
1433,178.72.77.20,86
1434,117.219.80.196,86
1435,123.56.26.5,86
1436,61.54.67.178,86
1437,103.77.173.202,85
1438,103.116.39.7,85
1439,49.13.12.139,85
1440,203.243.54.141,84
1441,211.187.136.98,84
1442,186.31.65.179,84
1443,95.137.205.109,84
1444,59.182.6.144,84
1445,202.128.92.209,84
1446,103.82.25.209,84
1447,218.4.203.170,83
1448,103.116.39.4,83
1449,8.17.199.226,82
1450,121.129.93.181,82
1451,103.116.39.8,82
1452,103.116.39.6,82
1453,103.116.39.13,82
1454,103.116.39.12,82
1455,59.178.12.132,82
1456,59.178.8.164,82
1457,116.30.240.55,82
1458,73.196.151.113,82
1459,45.59.169.204,81
1460,192.177.65.125,81
1461,211.23.152.5,81
1462,113.190.59.116,81
1463,213.178.193.71,81
1464,103.116.39.11,81
1465,213.172.83.91,81
1466,43.143.234.74,81
1467,60.191.214.94,80
1468,112.25.146.198,80
1469,59.1.226.250,80
1470,103.116.39.5,80
1471,185.236.228.8,80
1472,36.156.127.172,80
1473,221.226.212.189,80
1474,66.198.209.96,79
1475,192.177.65.124,79
1476,121.138.245.131,79
1477,210.179.113.202,79
1478,103.180.137.54,79
1479,178.72.76.96,79
1480,95.214.26.160,79
1481,103.166.183.170,79
1482,178.72.75.18,79
1483,121.229.103.88,79
1484,188.207.12.65,78
1485,58.236.75.139,78
1486,83.211.159.94,78
1487,58.242.124.169,78
1488,178.72.75.104,78
1489,119.192.8.27,77
1490,88.84.252.159,77
1491,198.46.176.185,77
1492,103.252.118.35,77
1493,103.166.183.117,77
1494,128.106.131.179,77
1495,103.77.173.210,76
1496,59.29.145.37,76
1497,79.205.147.86,76
1498,119.15.87.26,76
1499,210.22.79.154,76
1500,217.231.93.193,76
1501,178.72.77.239,76
1502,39.108.54.196,76
1503,86.127.243.197,76
1504,211.185.34.4,75
1505,175.196.231.248,75
1506,59.182.44.219,75
1507,182.59.86.1,75
1508,52.143.50.187,75
1509,73.232.210.64,75
1510,47.108.20.117,75
1511,35.132.170.156,74
1512,192.177.65.56,74
1513,101.99.93.224,74
1514,123.125.12.77,74
1515,108.165.144.175,73
1516,58.236.75.141,73
1517,103.118.30.27,73
1518,103.190.81.58,73
1519,103.82.22.118,73
1520,178.72.69.2,73
1521,114.34.92.46,72
1522,71.166.44.14,72
1523,14.53.114.204,72
1524,123.57.73.95,72
1525,178.17.7.144,71
1526,59.96.140.227,71
1527,178.72.69.142,71
1528,49.143.132.230,70
1529,118.219.197.14,70
1530,192.177.65.14,70
1531,218.65.160.204,70
1532,209.134.37.106,70
1533,123.56.46.150,70
1534,118.221.220.133,69
1535,195.34.142.21,69
1536,74.3.126.218,69
1537,125.69.161.59,69
1538,178.72.75.112,69
1539,178.72.78.228,69
1540,222.234.243.214,68
1541,88.225.227.26,68
1542,221.151.120.235,68
1543,178.72.78.118,68
1544,178.141.120.14,68
1545,47.101.200.72,68
1546,220.171.91.61,68
1547,175.182.20.122,68
1548,14.43.231.49,67
1549,183.109.213.146,67
1550,185.186.89.226,67
1551,192.177.65.55,67
1552,84.241.1.89,67
1553,59.27.138.121,67
1554,178.72.76.11,67
1555,59.180.185.125,67
1556,101.99.94.99,67
1557,211.195.0.110,67
1558,176.97.210.229,67
1559,114.33.132.26,67
1560,183.11.232.110,66
1561,45.42.246.88,66
1562,24.187.235.114,66
1563,93.64.157.18,66
1564,171.236.38.146,66
1565,84.54.51.146,66
1566,60.221.224.113,66
1567,47.103.12.115,66
1568,153.158.173.175,65
1569,173.220.39.155,65
1570,82.103.98.89,65
1571,117.20.199.206,65
1572,192.177.65.15,65
1573,171.236.38.140,65
1574,118.174.128.228,65
1575,178.72.78.122,65
1576,180.184.177.245,65
1577,90.149.185.248,64
1578,124.219.249.114,64
1579,59.11.98.95,64
1580,216.80.68.115,64
1581,58.167.167.186,64
1582,60.249.77.27,64
1583,210.222.125.52,64
1584,122.96.144.130,64
1585,14.49.119.88,64
1586,112.160.164.254,64
1587,42.86.137.8,64
1588,107.173.165.204,64
1589,59.29.187.144,63
1590,118.34.67.27,63
1591,221.165.87.21,63
1592,73.243.118.46,63
1593,39.174.196.203,63
1594,74.2.229.142,63
1595,150.107.117.3,63
1596,120.79.167.133,63
1597,121.146.142.226,62
1598,70.15.15.87,62
1599,118.220.31.109,62
1600,60.253.2.252,62
1601,77.91.124.184,62
1602,58.19.198.148,62
1603,45.186.201.206,62
1604,80.76.51.163,62
1605,125.142.18.155,61
1606,121.188.160.55,61
1607,175.199.170.203,61
1608,61.141.78.77,61
1609,178.72.71.175,61
1610,185.225.75.59,61
1611,121.169.100.203,61
1612,103.166.183.245,61
1613,223.29.207.22,61
1614,218.107.15.30,60
1615,210.99.110.117,60
1616,46.217.250.64,60
1617,59.125.64.23,60
1618,131.221.236.23,60
1619,183.87.218.70,60
1620,37.139.129.54,60
1621,144.172.80.197,60
1622,84.54.51.204,60
1623,96.80.110.110,60
1624,119.205.172.208,60
1625,170.210.45.163,60
1626,103.178.228.48,60
1627,125.137.217.123,60
1628,94.228.185.238,59
1629,118.36.15.126,59
1630,217.57.116.170,59
1631,221.158.124.89,59
1632,223.13.123.185,59
1633,71.181.57.34,59
1634,124.254.131.78,59
1635,103.181.160.109,59
1636,178.72.71.115,59
1637,182.53.218.124,59
1638,222.99.137.76,59
1639,180.27.26.219,59
1640,218.20.55.134,59
1641,85.95.208.204,58
1642,183.107.151.167,58
1643,122.96.31.141,58
1644,39.107.100.234,58
1645,222.97.126.70,58
1646,124.82.79.194,58
1647,118.34.117.189,58
1648,183.215.133.184,58
1649,183.82.109.55,58
1650,113.164.139.132,58
1651,121.137.74.48,58
1652,121.162.1.79,58
1653,37.139.129.121,58
1654,82.223.104.144,58
1655,50.214.135.53,58
1656,45.168.91.54,58
1657,1.14.126.158,58
1658,59.1.178.195,57
1659,210.100.250.201,57
1660,121.164.221.56,57
1661,113.87.96.8,57
1662,59.178.9.146,57
1663,222.215.159.14,57
1664,120.79.226.167,57
1665,85.217.204.96,57
1666,211.105.132.63,57
1667,41.169.139.145,56
1668,124.219.249.115,56
1669,218.215.153.252,56
1670,59.4.9.69,56
1671,65.242.201.202,56
1672,59.11.76.201,56
1673,168.205.9.112,56
1674,106.13.23.40,56
1675,121.151.29.47,56
1676,114.35.90.210,56
1677,116.48.109.236,56
1678,194.195.213.215,56
1679,211.107.22.111,56
1680,124.71.233.240,56
1681,47.98.137.174,56
1682,121.169.184.83,55
1683,218.151.48.16,55
1684,211.22.205.235,55
1685,210.91.254.26,55
1686,103.161.176.37,55
1687,59.182.1.17,55
1688,103.179.188.163,55
1689,203.56.187.231,55
1690,78.38.89.48,55
1691,223.99.200.253,55
1692,103.82.25.32,55
1693,200.114.65.58,55
1694,208.88.174.38,54
1695,39.107.102.23,54
1696,72.69.0.27,54
1697,190.111.197.98,54
1698,218.28.124.102,54
1699,91.233.149.49,54
1700,178.72.75.218,54
1701,220.94.64.54,54
1702,45.128.232.109,54
1703,103.166.183.48,54
1704,45.186.201.224,54
1705,84.255.249.47,54
1706,114.34.209.186,53
1707,72.211.20.122,53
1708,78.4.15.234,53
1709,118.47.181.231,53
1710,152.70.91.15,53
1711,178.72.77.176,53
1712,219.74.229.80,53
1713,8.140.21.58,53
1714,103.127.63.30,53
1715,223.78.110.226,53
1716,118.40.3.155,53
1717,103.166.183.49,53
1718,195.154.114.3,53
1719,218.20.54.167,53
1720,92.43.39.106,52
1721,118.37.164.107,52
1722,112.186.218.246,52
1723,61.84.42.198,52
1724,112.173.174.97,52
1725,120.79.230.211,52
1726,120.78.171.32,52
1727,61.152.197.141,52
1728,209.14.164.77,52
1729,178.141.124.35,52
1730,183.109.118.151,52
1731,175.209.133.31,52
1732,72.196.232.198,52
1733,12.191.10.10,51
1734,81.145.241.226,51
1735,218.157.215.31,51
1736,218.201.13.58,51
1737,60.223.233.250,51
1738,81.68.114.183,51
1739,190.15.176.254,51
1740,59.49.78.151,51
1741,123.188.252.194,50
1742,116.123.228.245,50
1743,133.175.83.58,50
1744,47.21.134.12,50
1745,8.140.167.137,50
1746,211.219.44.209,50
1747,220.87.209.99,50
1748,5.96.92.26,50
1749,95.245.185.224,50
1750,66.23.226.102,50
1751,103.166.183.92,50
1752,45.88.90.111,50
1753,125.124.48.210,50
1754,182.92.151.145,50
1755,103.35.142.86,50
1756,113.111.187.164,50
1757,222.174.181.90,49
1758,46.100.99.28,49
1759,88.146.120.15,49
1760,59.25.72.10,49
1761,146.19.191.97,49
1762,223.29.198.93,49
1763,103.149.164.179,49
1764,94.180.224.177,49
1765,217.13.222.188,49
1766,103.179.188.232,49
1767,220.255.138.250,49
1768,103.82.37.174,49
1769,218.201.181.203,49
1770,103.205.133.86,48
1771,8.130.74.151,48
1772,121.187.229.137,48
1773,167.249.160.34,48
1774,27.195.120.66,48
1775,222.128.57.81,48
1776,111.248.122.24,48
1777,172.72.160.171,48
1778,103.44.238.122,48
1779,176.236.74.88,48
1780,103.181.160.50,48
1781,178.128.196.71,48
1782,84.241.1.227,48
1783,14.194.100.18,48
1784,111.11.109.81,48
1785,14.37.61.178,48
1786,121.140.168.163,48
1787,103.179.173.44,48
1788,203.251.85.160,47
1789,14.53.137.90,47
1790,68.173.225.16,47
1791,59.29.122.140,47
1792,101.95.181.162,47
1793,120.78.238.143,47
1794,178.72.78.154,47
1795,183.18.2.221,47
1796,5.255.121.111,47
1797,64.183.165.252,47
1798,178.72.78.232,47
1799,223.99.217.86,47
1800,81.70.228.141,47
1801,41.201.32.169,47
1802,8.142.101.244,47
1803,202.53.71.60,46
1804,14.48.96.210,46
1805,144.172.80.209,46
1806,121.146.113.247,46
1807,61.75.76.30,46
1808,49.232.166.149,46
1809,59.182.5.191,46
1810,93.198.156.47,46
1811,2.58.95.209,46
1812,60.221.224.111,45
1813,175.196.121.27,45
1814,114.204.253.100,45
1815,153.179.187.165,45
1816,61.145.212.230,45
1817,210.222.96.59,45
1818,95.175.16.59,45
1819,152.200.151.149,45
1820,103.161.176.39,45
1821,60.246.74.169,45
1822,223.13.125.214,45
1823,60.248.236.62,45
1824,168.70.68.162,45
1825,188.127.22.179,45
1826,103.205.133.82,45
1827,78.188.234.127,45
1828,95.38.181.46,45
1829,123.249.15.130,45
1830,123.110.12.185,44
1831,45.186.135.163,44
1832,108.14.112.15,44
1833,59.149.151.122,44
1834,103.78.148.179,44
1835,212.199.185.6,44
1836,121.158.4.161,44
1837,103.166.185.235,44
1838,183.109.40.87,44
1839,39.104.55.171,44
1840,178.72.76.58,44
1841,178.72.76.85,44
1842,14.204.167.13,44
1843,103.82.22.196,43
1844,60.221.238.187,43
1845,220.127.197.120,43
1846,220.133.251.92,43
1847,119.195.176.185,43
1848,71.9.76.10,43
1849,178.72.75.39,43
1850,119.206.6.108,43
1851,60.221.229.154,43
1852,39.106.9.109,43
1853,45.186.200.243,43
1854,178.72.69.7,43
1855,178.72.76.192,43
1856,45.90.161.122,43
1857,119.131.149.19,43
1858,178.141.120.109,43
1859,61.218.59.100,42
1860,144.172.80.198,42
1861,14.132.58.230,42
1862,36.137.246.78,42
1863,118.222.57.121,42
1864,59.180.159.212,42
1865,116.95.33.220,42
1866,143.0.71.95,42
1867,114.246.34.182,42
1868,71.26.153.33,42
1869,121.183.255.233,42
1870,59.30.109.106,42
1871,134.249.84.122,42
1872,178.72.75.103,42
1873,178.72.75.78,42
1874,177.38.1.3,42
1875,178.72.76.208,42
1876,45.88.90.144,42
1877,2.71.87.219,41
1878,210.223.93.79,41
1879,125.132.41.164,41
1880,103.81.85.131,41
1881,211.194.80.79,41
1882,84.51.5.208,41
1883,61.158.173.189,41
1884,213.160.158.61,41
1885,218.92.200.242,41
1886,45.90.161.140,41
1887,91.233.146.18,41
1888,178.72.71.101,41
1889,188.173.56.239,41
1890,85.185.237.137,41
1891,178.72.75.232,41
1892,178.72.76.52,41
1893,59.180.160.240,41
1894,120.79.202.184,41
1895,51.68.202.203,41
1896,128.201.132.14,40
1897,180.53.108.188,40
1898,211.227.213.124,40
1899,105.96.28.211,40
1900,113.167.245.63,40
1901,121.176.105.67,40
1902,121.18.89.178,40
1903,36.41.72.212,40
1904,113.92.92.41,40
1905,94.198.216.160,40
1906,113.222.16.230,40
1907,47.98.117.35,40
1908,65.20.130.179,40
1909,222.215.159.36,40
1910,112.196.76.98,40
1911,112.6.196.221,40
1912,178.72.76.76,40
1913,95.214.26.118,40
1914,66.208.238.137,39
1915,183.99.163.165,39
1916,178.244.244.113,39
1917,60.251.199.136,39
1918,98.6.77.202,39
1919,220.120.48.118,39
1920,118.36.69.40,39
1921,171.236.38.15,39
1922,222.117.36.204,39
1923,178.72.77.111,39
1924,120.231.218.72,39
1925,45.128.232.186,39
1926,188.14.49.65,39
1927,175.215.64.217,39
1928,123.57.5.107,39
1929,37.255.220.146,39
1930,178.72.75.138,39
1931,37.229.253.236,38
1932,39.98.174.240,38
1933,14.32.96.232,38
1934,218.57.209.214,38
1935,85.194.50.94,38
1936,5.95.81.170,38
1937,123.17.219.122,38
1938,220.175.83.114,38
1939,175.192.240.73,38
1940,116.131.53.98,38
1941,113.57.92.204,38
1942,2.58.95.210,38
1943,75.70.32.53,38
1944,219.146.104.90,38
1945,5.159.114.201,38
1946,162.198.41.8,38
1947,81.69.251.241,38
1948,178.72.75.24,38
1949,116.23.175.189,38
1950,59.29.17.2,37
1951,211.196.120.196,37
1952,221.161.165.128,37
1953,220.122.38.52,37
1954,211.222.180.69,37
1955,101.74.200.170,37
1956,120.24.50.204,37
1957,107.190.193.86,37
1958,174.78.149.196,37
1959,106.37.209.130,37
1960,173.56.124.216,37
1961,182.56.211.65,37
1962,180.25.208.154,37
1963,113.109.163.185,37
1964,61.141.31.3,37
1965,2.59.254.163,37
1966,153.179.191.28,37
1967,45.142.182.72,37
1968,218.20.55.130,37
1969,222.160.65.110,37
1970,103.179.173.86,37
1971,103.179.173.197,37
1972,103.81.84.128,37
1973,114.44.99.226,37
1974,222.146.116.168,36
1975,95.142.179.157,36
1976,125.227.212.103,36
1977,112.168.206.177,36
1978,111.225.174.237,36
1979,125.134.168.105,36
1980,47.101.51.100,36
